trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
flip-only|AGQ|4h|1761062400000|1762779600000,flip-only,AGQ,AMEX:AGQ,4h,Swing 4H,LONG,Swing Low,2025-10-21 12:00,1761062400000,78.66,Flip Short,2025-11-10 08:00,1762779600000,85.15,241,18957.06,55,1524.61,8.0344,1581.28,8.3331,2007.21,10.5776,39.48,2026-07-25T00:20:31.370Z
flip-only|AGQ|4h|1769806800000|1772024400000,flip-only,AGQ,AMEX:AGQ,4h,Swing 4H,LONG,Swing Low,2026-01-30 16:00,1769806800000,160.14,Flip Short,2026-02-25 08:00,1772024400000,181.6,128,20497.92,66,2703.14,13.1742,4321.26,21.0604,8999.7,43.8616,43.74,2026-07-25T00:20:31.370Z
flip-only|AGQ|4h|1773662400000|1775635200000,flip-only,AGQ,AMEX:AGQ,4h,Swing 4H,LONG,Swing Low,2026-03-16 08:00,1773662400000,133.46,Flip Short,2026-04-08 04:00,1775635200000,122.36,174,23222.04,63,-1975.91,-8.5003,1650.66,7.1011,8549.22,36.7783,44.51,2026-07-25T00:20:31.370Z
flip-only|AGQ|4h|1777377600000|1778155200000,flip-only,AGQ,AMEX:AGQ,4h,Swing 4H,LONG,Swing Low,2026-04-28 08:00,1777377600000,107.8,Flip Short,2026-05-07 08:00,1778155200000,134.28,197,21236.6,28,5168.87,24.3151,5218.96,24.5508,819.09,3.8531,47.69,2026-07-25T00:20:31.370Z
flip-only|AMDL|4h|1725393600000|1726502400000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2024-09-03 16:00,1725393600000,10.82,Flip Short,2024-09-16 12:00,1726502400000,13.1,877,9489.14,34,1978.58,20.8302,2402.26,25.2906,719.86,7.5786,20.98,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1729008000000|1733230800000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2024-10-15 12:00,1729008000000,13.78,Flip Short,2024-12-03 08:00,1733230800000,11.1,826,11382.28,135,-2234.23,-19.6094,1706.7,14.9794,3554.92,31.2009,20.55,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1733763600000|1736168400000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2024-12-09 12:00,1733763600000,9.42,Flip Short,2025-01-06 08:00,1736168400000,8.7,982,9250.44,71,-724.83,-7.8278,39.85,0.4304,2287.49,24.7037,17.79,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1736528400000|1742414400000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2025-01-10 12:00,1736528400000,6.87,Flip Short,2025-03-19 16:00,1742414400000,5.58,1251,8594.37,185,-1629.37,-18.9396,1592.69,18.5132,3010.99,34.9995,15.57,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1743667200000|1746086400000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2025-04-03 04:00,1743667200000,4.72,Flip Short,2025-05-01 04:00,1746086400000,4.4,1531,7226.32,76,-503.88,-6.9659,145.87,2.0166,3023.3,41.7955,13.96,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1755705600000|1758729600000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2025-08-20 12:00,1755705600000,10.66,Flip Short,2025-09-24 12:00,1758729600000,10.12,612,6523.92,96,-343.2,-5.2553,660.56,10.115,1120.36,17.156,12.72,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1762534800000|1767373200000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2025-11-07 12:00,1762534800000,18.23,Flip Short,2026-01-02 12:00,1767373200000,16.54,341,6216.43,148,-588.15,-9.4517,2142.08,34.424,1793.06,28.815,11.86,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1767906000000|1768496400000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2026-01-08 16:00,1767906000000,14.14,Flip Short,2026-01-15 12:00,1768496400000,18.69,399,5641.86,19,1802.35,31.9141,1897.59,33.6005,280.95,4.9748,13.1,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1770195600000|1771938000000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2026-02-04 04:00,1770195600000,16.67,Flip Short,2026-02-24 08:00,1771938000000,14.26,455,7584.85,53,-1110.62,-14.628,15.17,0.1997,2628.38,34.6185,14.07,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1772456400000|1774440000000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2026-03-02 08:00,1772456400000,11.55,Flip Short,2026-03-25 08:00,1774440000000,13.25,548,6329.4,68,918.01,14.4894,963.63,15.2095,625.57,9.8737,13.59,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1774900800000|1775491200000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2026-03-30 16:00,1774900800000,11.38,Flip Short,2026-04-06 12:00,1775491200000,14.34,630,7169.4,15,1848.6,25.7588,2292.33,31.9419,158.37,2.2068,16.2,2026-07-25T03:49:26.887Z
flip-only|AMDL|4h|1781035200000|1781539200000,flip-only,AMDL,NASDAQ:AMDL,4h,Swing 4H,LONG,Swing Low,2026-06-09 16:00,1781035200000,57.85,Flip Short,2026-06-15 12:00,1781539200000,75.48,154,8908.9,15,2694.49,30.2147,3135.77,35.163,1402.61,15.7282,20.53,2026-07-25T03:49:26.887Z
flip-only|ASHR|4h|1722355200000|1727179200000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2024-07-30 12:00,1722355200000,23.27,Flip Short,2024-09-24 08:00,1727179200000,24.5,429,9982.83,120,507.18,5.0754,577.75,5.7816,396.08,3.9637,20.49,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1729022400000|1730811600000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2024-10-15 16:00,1729022400000,26.82,Flip Short,2024-11-05 08:00,1730811600000,28.56,391,10486.62,58,658.69,6.2749,744.14,7.089,260.73,2.4838,21.65,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1732280400000|1733749200000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2024-11-22 08:00,1732280400000,26.65,Flip Short,2024-12-09 08:00,1733749200000,28.86,395,10526.75,39,851.02,8.0763,933.52,8.8592,125.08,1.187,21.93,2026-07-25T03:48:21.414Z
flip-only|ASHR|4h|1734382800000|1737723600000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2024-12-16 16:00,1734382800000,26.83,Flip Short,2025-01-24 08:00,1737723600000,26.28,415,11134.45,90,-250.29,-2.2456,142.42,1.2778,795.48,7.1372,22.04,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1741078800000|1741953600000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2025-03-04 04:00,1741078800000,26.39,Flip Short,2025-03-14 08:00,1741953600000,27.72,412,10872.68,31,525.67,4.8299,557.69,5.1241,10.87,0.0999,22.29,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1743163200000|1746187200000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2025-03-28 08:00,1743163200000,26.7,Flip Short,2025-05-02 08:00,1746187200000,26.16,428,11427.6,92,-253.74,-2.2182,0,0,1500.87,13.1206,22.62,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1748620800000|1749744000000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2025-05-30 12:00,1748620800000,26.43,Flip Short,2025-06-12 12:00,1749744000000,27.03,422,11153.46,34,230.64,2.0658,246.27,2.2058,150.41,1.3472,22.56,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1760112000000|1761566400000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2025-10-10 12:00,1760112000000,31.69,Flip Short,2025-10-27 08:00,1761566400000,33.63,359,11376.71,39,673.01,5.9098,692.26,6.0788,219.6,1.9283,23.45,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1763658000000|1765270800000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2025-11-20 12:00,1763658000000,32.3,Flip Short,2025-12-09 04:00,1765270800000,33.04,373,12047.9,36,251.65,2.0866,346.03,2.8693,344.02,2.8526,24.37,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1766149200000|1767358800000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2025-12-19 08:00,1766149200000,32.3,Flip Short,2026-01-02 08:00,1767358800000,33.27,380,12274,28,343.68,2.7973,356.33,2.9002,42.67,0.3473,24.92,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1769806800000|1770670800000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2026-01-30 16:00,1769806800000,33.48,Flip Short,2026-02-09 16:00,1770670800000,34.03,383,12822.84,21,184.79,1.4397,236.13,1.8396,234.96,1.8305,25.86,2026-07-25T03:48:21.414Z
flip-only|ASHR|4h|1772542800000|1775649600000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2026-03-03 08:00,1772542800000,33.27,Flip Short,2026-04-08 08:00,1775649600000,33.5,379,12609.33,88,61.86,0.4901,267.85,2.1221,626.59,4.9643,25.31,2026-07-25T00:20:36.559Z
flip-only|ASHR|4h|1779364800000|1781712000000,flip-only,ASHR,AMEX:ASHR,4h,Swing 4H,LONG,Swing Low,2026-05-21 08:00,1779364800000,35.07,Flip Short,2026-06-17 12:00,1781712000000,36.29,363,12730.41,63,416.96,3.272,437.39,3.4324,255.94,2.0085,25.9,2026-07-25T00:20:36.559Z
flip-only|BE|4h|1725379200000|1730739600000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2024-09-03 12:00,1725379200000,11.04,Flip Short,2024-11-04 12:00,1730739600000,10.73,904,9980.16,176,-299.92,-3.0022,442.02,4.4246,1836.06,18.3787,19.68,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1733864400000|1736254800000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2024-12-10 16:00,1733864400000,23.46,Flip Short,2025-01-07 08:00,1736254800000,25.52,412,9665.52,70,828.54,8.5636,1473.53,15.23,697.71,7.2113,20.18,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1736787600000|1737550800000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2025-01-13 12:00,1736787600000,21.69,Flip Short,2025-01-22 08:00,1737550800000,26.36,484,10497.96,23,2237.02,21.2878,2317.54,22.0541,54.06,0.5144,23.26,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1737997200000|1739566800000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2025-01-27 12:00,1737997200000,21.91,Flip Short,2025-02-14 16:00,1739566800000,25.41,581,12729.71,57,2006.01,15.7427,2148.59,16.8617,1221.21,9.5838,27.49,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1740416400000|1742486400000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2025-02-24 12:00,1740416400000,22.78,Flip Short,2025-03-20 12:00,1742486400000,25.76,647,14738.66,72,1896.65,12.8557,2909.7,19.7222,1651.65,11.195,31.41,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1743062400000|1745596800000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2025-03-27 04:00,1743062400000,22.24,Flip Short,2025-04-25 12:00,1745596800000,18.7,702,15612.48,82,-2513.82,-16.0853,0,0,5084.05,32.5315,28.74,2026-07-25T03:49:08.997Z
flip-only|BE|4h|1746547200000|1747238400000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2025-05-06 12:00,1746547200000,16.37,Flip Short,2025-05-14 12:00,1747238400000,19.85,1017,16648.29,24,3502.32,21.0161,3776.76,22.6629,291.24,1.7476,36.84,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1763053200000|1764882000000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2025-11-13 12:00,1763053200000,103.39,Flip Short,2025-12-04 16:00,1764882000000,118.13,194,20057.66,57,2816.59,14.0284,3126.62,15.5726,5333.72,26.5654,42.97,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1765832400000|1767387600000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2025-12-15 16:00,1765832400000,89.6,Flip Short,2026-01-02 16:00,1767387600000,98.62,256,22937.6,48,2260.94,9.847,2345.06,10.2134,3578.78,15.5866,48.18,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1770238800000|1771952400000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2026-02-04 16:00,1770238800000,146.84,Flip Short,2026-02-24 12:00,1771952400000,170.69,171,25109.64,51,4024.05,16.0099,4448.25,17.6976,2732.04,10.8696,54.3,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1772830800000|1773950400000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2026-03-06 16:00,1772830800000,135.36,Flip Short,2026-03-19 16:00,1773950400000,166.76,216,29237.76,36,6717.14,22.9513,7012.36,23.96,1161.08,3.9672,65.26,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1774540800000|1774540800000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2026-03-26 12:00,1774540800000,138.34,Margin call,2026-03-26 12:00,1774540800000,138.34,1,138.34,0,-0.28,-0.1998,0,0,0.14,0.0999,0.28,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1774540800000|1775750400000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2026-03-26 12:00,1774540800000,138.34,Flip Short,2026-04-09 12:00,1775750400000,162.53,259,35830.06,36,6187.28,17.2512,6278.59,17.5057,5692.39,15.8713,77.93,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1779134400000|1779379200000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2026-05-18 16:00,1779134400000,258.74,Flip Short,2026-05-21 12:00,1779379200000,312.29,162,41915.88,11,8582.59,20.4553,9635.96,22.9658,2776.48,6.6173,92.51,2026-07-25T00:23:53.855Z
flip-only|BE|4h|1780905600000|1781798400000,flip-only,BE,NYSE:BE,4h,Swing 4H,LONG,Swing Low,2026-06-08 04:00,1780905600000,258.05,Flip Short,2026-06-18 12:00,1781798400000,311.51,149,38449.45,34,7880.68,20.4757,8293.63,21.5487,5141.7,13.3593,84.86,2026-07-25T03:49:08.997Z
flip-only|DFEN|4h|1722873600000|1724428800000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2024-08-05 12:00,1722873600000,27.11,Flip Short,2024-08-23 12:00,1724428800000,32.67,350,9488.5,52,1925.08,20.2683,2146.51,22.5996,208.99,2.2003,20.92,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1725566400000|1726747200000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2024-09-05 16:00,1725566400000,31.25,Flip Short,2024-09-19 08:00,1726747200000,34.17,367,11468.75,33,1047.63,9.1255,1823.53,15.8841,917.96,7.996,24.01,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1729612800000|1731085200000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2024-10-22 12:00,1729612800000,36.17,Flip Short,2024-11-08 12:00,1731085200000,38.5,340,12297.8,52,766.81,6.2291,790.1,6.4183,1668.1,13.5506,25.39,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1733763600000|1736960400000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2024-12-09 12:00,1733763600000,34.02,Flip Short,2025-01-15 12:00,1736960400000,29.3,384,13063.68,95,-1836.79,-14.0463,248.06,1.8969,3096.58,23.6801,24.31,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1739566800000|1742832000000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2025-02-14 16:00,1739566800000,31.67,Flip Short,2025-03-24 12:00,1742832000000,33.5,356,11274.52,93,628.28,5.567,693.61,6.1458,1712.95,15.178,23.2,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1755705600000|1756238400000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2025-08-20 12:00,1755705600000,54.7,Flip Short,2025-08-26 16:00,1756238400000,60.15,217,11869.9,16,1157.73,9.7437,1225.03,10.3102,11.87,0.0999,24.92,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1760702400000|1761321600000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2025-10-17 08:00,1760702400000,64.46,Flip Short,2025-10-24 12:00,1761321600000,75.26,202,13020.92,21,2153.38,16.5213,2419.06,18.5597,249.36,1.9132,28.22,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1762448400000|1766163600000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2025-11-06 12:00,1762448400000,66.12,Flip Short,2025-12-19 12:00,1766163600000,63.3,227,15009.24,118,-669.52,-4.4563,752.25,5.0069,2841.16,18.9105,29.38,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1769706000000|1771347600000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2026-01-29 12:00,1769706000000,79.9,Flip Short,2026-02-17 12:00,1771347600000,85.5,180,14382,48,978.23,6.795,1038.62,7.2144,1657.78,11.5153,29.77,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1773331200000|1775649600000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2026-03-12 12:00,1773331200000,77.78,Flip Short,2026-04-08 08:00,1775649600000,73.43,196,15244.88,71,-882.24,-5.7813,223.88,1.4671,4372.32,28.652,29.64,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1776873600000|1778515200000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2026-04-22 12:00,1776873600000,60.8,Flip Short,2026-05-11 12:00,1778515200000,67.9,238,14470.4,52,1659.17,11.4545,1675.33,11.5661,1175.91,8.1182,30.63,2026-07-25T03:49:21.901Z
flip-only|DFEN|4h|1781164800000|1781265600000,flip-only,DFEN,AMEX:DFEN,4h,Swing 4H,LONG,Swing Low,2026-06-11 04:00,1781164800000,64.91,Flip Short,2026-06-12 08:00,1781265600000,75.65,250,16227.5,5,2649.86,16.3131,2818.77,17.353,16.23,0.0999,35.14,2026-07-25T03:49:21.901Z
flip-only|EDC|4h|1713182400000|1714723200000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2024-04-15 08:00,1713182400000,29.55,Flip Short,2024-05-03 04:00,1714723200000,31.57,328,9692.4,37,642.51,6.6224,843.11,8.69,990.41,10.2082,20.05,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1717084800000|1718884800000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2024-05-30 12:00,1717084800000,31.84,Flip Short,2024-06-20 08:00,1718884800000,34.28,317,10093.28,38,752.52,7.4482,1308.63,12.9524,593.37,5.873,20.96,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1721822400000|1723824000000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2024-07-24 08:00,1721822400000,32.09,Flip Short,2024-08-16 12:00,1723824000000,33.25,337,10814.33,48,368.9,3.4078,380.11,3.5113,2501.24,23.1059,22.02,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1725638400000|1726747200000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2024-09-06 12:00,1725638400000,29.59,Flip Short,2024-09-19 08:00,1726747200000,33.26,375,11096.25,27,1352.68,12.1783,1541.4,13.8773,239.85,2.1593,23.57,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1729065600000|1733418000000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2024-10-16 04:00,1729065600000,36.72,Flip Short,2024-12-05 12:00,1733418000000,32.28,346,12705.12,114,-1560.11,-12.2671,578.95,4.5523,2396.64,18.8448,23.87,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1734555600000|1737723600000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2024-12-18 16:00,1734555600000,29,Flip Short,2025-01-24 08:00,1737723600000,30.6,375,10875,69,577.65,5.3064,667.88,6.1352,1087.13,9.9866,22.35,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1740762000000|1742241600000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2025-02-28 12:00,1740762000000,30.47,Flip Short,2025-03-17 16:00,1742241600000,35.53,377,11487.19,37,1882.74,16.3735,1896.13,16.49,358.33,3.1162,24.88,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1743422400000|1745942400000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2025-03-31 08:00,1743422400000,29.97,Flip Short,2025-04-29 12:00,1745942400000,29.35,445,13336.65,65,-302.3,-2.2644,574.06,4.3001,4498.94,33.6999,26.4,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1754049600000|1755086400000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2025-08-01 08:00,1754049600000,38.34,Flip Short,2025-08-13 08:00,1755086400000,44.07,342,13112.28,24,1931.48,14.7156,1946.55,14.8304,95.19,0.7253,28.18,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1760112000000|1761566400000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2025-10-10 12:00,1760112000000,48.57,Flip Short,2025-10-27 08:00,1761566400000,57,301,14619.57,37,2505.65,17.1219,2522.81,17.2392,938.69,6.4144,31.78,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1762534800000|1765400400000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2025-11-07 12:00,1762534800000,50.99,Flip Short,2025-12-10 16:00,1765400400000,53.88,337,17183.63,71,938.59,5.4567,1873.39,10.8913,1473.02,8.5637,35.34,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1766005200000|1766768400000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2025-12-17 16:00,1766005200000,48.9,Flip Short,2025-12-26 12:00,1766768400000,54.55,371,18141.9,17,2057.77,11.3313,2081.72,11.4632,18.14,0.0999,38.38,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1772542800000|1775649600000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2026-03-03 08:00,1772542800000,64.8,Flip Short,2026-04-08 08:00,1775649600000,67.75,309,20023.2,93,870.59,4.3436,968.78,4.8334,4747.72,23.6874,40.96,2026-07-25T03:49:24.696Z
flip-only|EDC|4h|1781078400000|1782144000000,flip-only,EDC,AMEX:EDC,4h,Swing 4H,LONG,Swing Low,2026-06-10 04:00,1781078400000,78.54,Flip Short,2026-06-22 12:00,1782144000000,102.39,258,20263.32,28,6106.62,30.1062,6494.24,32.0172,879.4,4.3355,46.68,2026-07-25T03:49:24.696Z
