trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
flip-only|WTAI|3h|1738594800000|1742835600000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2025-02-03 10:00,1738594800000,22.65,Flip Short,2025-03-24 13:00,1742835600000,20.76,441,9988.65,142,-852.63,-8.5275,744.12,7.4422,1624.05,16.2427,19.14,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1743181200000|1745416800000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2025-03-28 13:00,1743181200000,19.25,Flip Short,2025-04-23 10:00,1745416800000,18.8,474,9124.5,69,-231.34,-2.5328,185.22,2.0278,1634.94,17.9003,18.04,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1750428000000|1750762800000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2025-06-20 10:00,1750428000000,23.3,Flip Short,2025-06-24 07:00,1750762800000,23.71,381,8877.3,8,138.3,1.5563,147.33,1.658,149.85,1.6863,17.91,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1762527600000|1764687600000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2025-11-07 10:00,1762527600000,30.01,Flip Short,2025-12-02 10:00,1764687600000,29.95,301,9033.01,68,-36.11,-0.3993,574.91,6.3582,945.14,10.4528,18.05,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1765832400000|1767366000000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2025-12-15 16:00,1765832400000,28.86,Flip Short,2026-01-02 10:00,1767366000000,29.8,311,8975.46,47,274.1,3.0508,320.68,3.5693,248.45,2.7653,18.24,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1770152400000|1772118000000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2026-02-03 16:00,1770152400000,29.91,Flip Short,2026-02-26 10:00,1772118000000,30.34,310,9272.1,66,114.62,1.235,279.03,3.0063,601.37,6.4793,18.68,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1772550000000|1773842400000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2026-03-03 10:00,1772550000000,28.29,Flip Short,2026-03-18 10:00,1773842400000,30.2,331,9363.99,48,612.85,6.5382,632.78,6.7508,155,1.6537,19.36,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1774544400000|1774609200000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2026-03-26 13:00,1774544400000,28.43,Flip Short,2026-03-27 07:00,1774609200000,28.03,352,10007.36,2,-160.67,-1.604,813.67,8.1226,150.81,1.5055,19.87,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1774620000000|1775656800000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2026-03-27 10:00,1774620000000,27.59,Flip Short,2026-04-08 10:00,1775656800000,31.02,356,9822.04,28,1200.21,12.2074,1321.62,13.4422,372.94,3.7932,20.87,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1781024400000|1781024400000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2026-06-09 13:00,1781024400000,40.95,Margin call,2026-06-09 13:00,1781024400000,40.95,1,40.95,0,-0.08,-0.1998,0,0,0.04,0.0999,0.08,2026-07-25T00:33:24.169Z
flip-only|WTAI|3h|1781024400000|1781791200000,flip-only,WTAI,CBOE:WTAI,3h,Swing 3H,LONG,Swing Low,2026-06-09 13:00,1781024400000,40.95,Flip Short,2026-06-18 10:00,1781791200000,46.61,269,11015.55,30,1498.99,13.5943,1565.32,14.1959,11.02,0.0999,23.55,2026-07-25T00:33:24.169Z
flip-only|NUGT|3h|1746010800000|1746561600000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-04-30 07:00,1746010800000,65.01,Flip Short,2025-05-06 16:00,1746561600000,73.18,153,9946.53,26,1228.87,12.3424,1241.59,12.4702,449.06,4.5102,21.14,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1747069200000|1747069200000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-05-12 13:00,1747069200000,60.64,Margin call,2025-05-12 13:00,1747069200000,60.64,1,60.64,0,-0.12,-0.1998,0,0,0.06,0.0999,0.12,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1747069200000|1747998000000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-05-12 13:00,1747069200000,60.64,Flip Short,2025-05-23 07:00,1747998000000,70.02,184,11157.76,51,1701.88,15.2376,1727.64,15.4683,782.12,7.0026,24.04,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1750773600000|1750773600000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-06-24 10:00,1750773600000,72.2,Margin call,2025-06-24 10:00,1750773600000,72.2,1,72.2,0,-0.14,-0.1998,0,0,0.07,0.0999,0.14,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1750773600000|1751918400000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-06-24 10:00,1750773600000,72.2,Flip Short,2025-07-07 16:00,1751918400000,77.69,178,12851.6,47,950.54,7.3889,964.37,7.4964,466.75,3.6282,26.68,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1751994000000|1753192800000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-07-08 13:00,1751994000000,70.61,Flip Short,2025-07-22 10:00,1753192800000,77.5,196,13839.56,56,1321.41,9.5385,1565.92,11.3035,231.4,1.6703,29.03,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1753981200000|1754337600000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-07-31 13:00,1753981200000,72.5,Flip Short,2025-08-04 16:00,1754337600000,81.6,209,15152.5,13,1869.69,12.3268,1951.54,12.8664,309.84,2.0428,32.21,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1761055200000|1762776000000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-10-21 10:00,1761055200000,139.25,Flip Short,2025-11-10 07:00,1762776000000,143.8,122,16988.5,83,520.57,3.0612,555.19,3.2648,2810.79,16.5287,34.53,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1763683200000|1764158400000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2025-11-20 19:00,1763683200000,136,Flip Short,2025-11-26 07:00,1764158400000,157.72,129,17544,20,2763.99,15.7389,2839.81,16.1706,852.17,4.8525,37.89,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1767376800000|1767733200000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2026-01-02 13:00,1767376800000,177.28,Flip Short,2026-01-06 16:00,1767733200000,211.55,114,20209.92,13,3862.45,19.0926,3894.55,19.2512,302.93,1.4974,44.33,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1769774400000|1770822000000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2026-01-30 07:00,1769774400000,258.1,Flip Short,2026-02-11 10:00,1770822000000,257.54,93,24003.3,49,-100.03,-0.4163,919.02,3.8249,6915.3,28.781,47.95,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1772722800000|1774965600000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2026-03-05 10:00,1772722800000,245.52,Flip Short,2026-03-31 10:00,1774965600000,179.99,98,24060.96,108,-6463.64,-26.8368,1149.98,4.7747,11947.72,49.6064,41.7,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1776780000000|1778162400000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2026-04-21 10:00,1776780000000,211.28,Flip Short,2026-05-07 10:00,1778162400000,195.83,83,17536.24,72,-1316.14,-7.4978,26.45,0.1507,4403.26,25.0844,33.79,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1779134400000|1780074000000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2026-05-18 16:00,1779134400000,163.64,Flip Short,2026-05-29 13:00,1780074000000,170,99,16200.36,45,596.61,3.679,1009.44,6.2247,1524.96,9.4037,33.03,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1780668000000|1781704800000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2026-06-05 10:00,1780668000000,140.93,Flip Short,2026-06-17 10:00,1781704800000,160.35,120,16911.6,48,2294.25,13.5526,2585.89,15.2753,3392.51,20.0402,36.15,2026-07-25T00:33:29.298Z
flip-only|NUGT|3h|1782331200000|1784728800000,flip-only,NUGT,AMEX:NUGT,3h,Swing 3H,LONG,Swing Low,2026-06-24 16:00,1782331200000,114.71,Flip Short,2026-07-22 10:00,1784728800000,121.49,167,19156.57,110,1092.81,5.6989,2993.52,15.611,2642.73,13.7816,39.45,2026-07-25T00:33:29.298Z
flip-only|MNST|3h|1744023600000|1745341200000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-04-07 07:00,1744023600000,56.72,Flip Short,2025-04-22 13:00,1745341200000,59.31,176,9982.72,52,435.42,4.3574,496.9,4.9726,513.34,5.1372,20.42,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1745838000000|1746032400000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-04-28 07:00,1745838000000,58.49,Flip Short,2025-04-30 13:00,1746032400000,60.09,178,10411.22,11,263.69,2.5302,279.73,2.6841,95.85,0.9197,21.11,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1746745200000|1746799200000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-05-08 19:00,1746745200000,58.95,Flip Short,2025-05-09 10:00,1746799200000,61.65,181,10669.95,3,466.87,4.3712,503.37,4.7129,291.22,2.7266,21.83,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1749639600000|1749639600000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-06-11 07:00,1749639600000,63.05,Margin call,2025-06-11 07:00,1749639600000,63.05,1,63.05,0,-0.13,-0.1998,0,0,0.06,0.0999,0.13,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1749639600000|1750093200000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-06-11 07:00,1749639600000,63.05,Flip Short,2025-06-16 13:00,1750093200000,63.77,176,11096.8,16,104.4,0.9399,203.62,1.8331,150.14,1.3516,22.32,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1750881600000|1751389200000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-06-25 16:00,1750881600000,62.26,Flip Short,2025-07-01 13:00,1751389200000,63.72,180,11206.8,20,240.12,2.1405,364.99,3.2536,187.61,1.6724,22.68,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1753992000000|1754607600000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-07-31 16:00,1753992000000,58.41,Flip Short,2025-08-07 19:00,1754607600000,63.83,195,11389.95,24,1033.06,9.0609,1558.36,13.6682,65.99,0.5788,23.84,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1755892800000|1757426400000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-08-22 16:00,1755892800000,62.69,Flip Short,2025-09-09 10:00,1757426400000,63.55,199,12475.31,57,146.02,1.1693,248.21,1.9877,352.77,2.8249,25.12,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1761746400000|1762527600000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-10-29 10:00,1761746400000,68.09,Flip Short,2025-11-07 10:00,1762527600000,72.04,186,12664.74,38,708.64,5.5898,829.92,6.5464,574.38,4.5308,26.06,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1765476000000|1766102400000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2025-12-11 13:00,1765476000000,73.15,Flip Short,2025-12-18 19:00,1766102400000,75.28,182,13313.3,25,360.65,2.7062,428.95,3.2187,173.47,1.3017,27.01,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1767798000000|1768327200000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2026-01-07 10:00,1767798000000,75.61,Flip Short,2026-01-13 13:00,1768327200000,78.42,181,13685.41,22,480.73,3.5092,565.51,4.1281,44.46,0.3245,27.88,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1772485200000|1775602800000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2026-03-02 16:00,1772485200000,81.1,Flip Short,2026-04-07 19:00,1775602800000,73.99,175,14192.5,133,-1271.39,-8.9492,101.31,0.7131,1806.19,12.7137,27.14,2026-07-25T00:33:34.158Z
flip-only|MNST|3h|1777903200000|1778194800000,flip-only,MNST,NASDAQ:MNST,3h,Swing 3H,LONG,Swing Low,2026-05-04 10:00,1777903200000,75.23,Flip Short,2026-05-07 19:00,1778194800000,82.24,172,12939.56,19,1178.64,9.0997,1356.18,10.4704,117.86,0.9099,27.08,2026-07-25T00:33:34.158Z
flip-only|EWY|3h|1743159600000|1745233200000,flip-only,EWY,AMEX:EWY,3h,Swing 3H,LONG,Swing Low,2025-03-28 07:00,1743159600000,55.48,Flip Short,2025-04-21 07:00,1745233200000,54.96,180,9986.4,75,-113.48,-1.1352,8.01,0.0802,1269.99,12.7045,19.88,2026-07-25T00:33:39.459Z
flip-only|EWY|3h|1754046000000|1755104400000,flip-only,EWY,AMEX:EWY,3h,Swing 3H,LONG,Swing Low,2025-08-01 07:00,1754046000000,69.94,Flip Short,2025-08-13 13:00,1755104400000,74.64,141,9861.54,43,642.31,6.5068,697.96,7.0705,15.5,0.157,20.39,2026-07-25T00:33:39.459Z
flip-only|EWY|3h|1755601200000|1757080800000,flip-only,EWY,AMEX:EWY,3h,Swing 3H,LONG,Swing Low,2025-08-19 07:00,1755601200000,72.19,Flip Short,2025-09-05 10:00,1757080800000,73.89,145,10467.55,63,225.32,2.1504,237.48,2.2665,193.17,1.8436,21.18,2026-07-25T00:33:39.459Z
flip-only|EWY|3h|1758884400000|1759348800000,flip-only,EWY,AMEX:EWY,3h,Swing 3H,LONG,Swing Low,2025-09-26 07:00,1758884400000,78.12,Flip Short,2025-10-01 16:00,1759348800000,81.87,137,10702.44,18,491.83,4.5909,514.01,4.7979,13.44,0.1255,21.92,2026-07-25T00:33:39.459Z
flip-only|EWY|3h|1760137200000|1760526000000,flip-only,EWY,AMEX:EWY,3h,Swing 3H,LONG,Swing Low,2025-10-10 19:00,1760137200000,80.15,Flip Short,2025-10-15 07:00,1760526000000,84.88,140,11221,13,639.1,5.6898,681.78,6.0699,11.22,0.0999,23.1,2026-07-25T00:33:39.459Z
