trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
pyr25|BE|1d|1559136600000|1573482600000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2019-05-29 09:30,1559136600000,11.15,Flip Short,2019-11-11 09:30,1573482600000,5.3,674,7515.1,116,-3953.99,-52.5613,1441.59,19.1633,5878.06,78.1385,11.09,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1565789400000|1573482600000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Pyramid Add,2019-08-14 09:30,1565789400000,4.55,Flip Short,2019-11-11 09:30,1573482600000,5.3,168,764.4,62,124.35,16.2508,192.44,25.1496,355.24,46.4272,1.65,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1584106200000|1591882200000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2020-03-13 09:30,1584106200000,7,Flip Short,2020-06-11 09:30,1591882200000,9.26,722,5054,62,1619.98,32.0214,2521.95,49.8501,2893.05,57.1857,11.74,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1584538200000|1591882200000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Pyramid Add,2020-03-18 09:30,1584538200000,3.91,Flip Short,2020-06-11 09:30,1591882200000,9.26,180,703.8,59,960.63,136.3555,1185.5,168.2739,164.5,23.3503,2.37,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1604327400000|1606314600000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2020-11-02 09:30,1604327400000,13.25,Flip Short,2020-11-25 09:30,1606314600000,23.37,526,6969.5,17,5303.86,76.025,6631.15,95.0502,343.61,4.9253,19.26,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1615213800000|1624627800000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2021-03-08 09:30,1615213800000,26.6,Flip Short,2021-06-25 09:30,1624627800000,27.9,417,11092.2,77,519.37,4.6777,1502.62,13.5331,3430.49,30.8962,22.73,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1629466200000|1635255000000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2021-08-20 09:30,1629466200000,19.5,Flip Short,2021-10-26 09:30,1635255000000,26.96,566,11037,46,4196.06,37.9802,4873.54,44.1123,1527.92,13.8298,26.3,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1641565800000|1646145000000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2022-01-07 09:30,1641565800000,19.42,Flip Short,2022-03-01 09:30,1646145000000,22.09,732,14215.44,35,1924.05,13.5214,2928.42,20.5797,5043.06,35.4405,30.39,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1643639400000|1646145000000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Pyramid Add,2022-01-31 09:30,1643639400000,13.8,Flip Short,2022-03-01 09:30,1646145000000,22.09,183,2525.4,20,1510.5,59.7526,1761.59,69.6854,11.68,0.4619,6.57,2026-07-25T15:04:10.507Z
pyr25|BE|1d|1652103000000|1659101400000,pyr25,BE,NYSE:BE,1d,Swing 1D,LONG,Swing Low,2022-05-09 09:30,1652103000000,14.59,Flip Short,2022-07-29 09:30,1659101400000,20,1115,16267.85,56,5993.58,36.8063,8268.18,50.7745,3495.07,21.463,38.57,2026-07-25T15:04:10.507Z
