trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
flip-only|INTC|1h|1780084800000|1781002800000,flip-only,INTC,NASDAQ:INTC,1h,Swing 1H,LONG,Swing Low,2026-05-29 16:00,1780084800000,114.67,Flip Short,2026-06-09 07:00,1781002800000,112.57,151,17315.17,103,-351.41,-2.0275,529.3,3.0538,2714.18,15.6595,34.31,2026-07-25T00:19:11.807Z
flip-only|INTC|1h|1782331200000|1782835200000,flip-only,INTC,NASDAQ:INTC,1h,Swing 1H,LONG,Swing Low,2026-06-24 16:00,1782331200000,131.93,Flip Short,2026-06-30 12:00,1782835200000,140,129,17018.97,60,1005.95,5.9049,1115.6,6.5485,1748.2,10.2618,35.08,2026-07-25T00:19:11.807Z
flip-only|INTC|1h|1783011600000|1784628000000,flip-only,INTC,NASDAQ:INTC,1h,Swing 1H,LONG,Swing Low,2026-07-02 13:00,1783011600000,120.19,Flip Short,2026-07-21 06:00,1784628000000,102.18,150,18028.5,185,-2734.86,-15.1545,1049.97,5.8181,4606.53,25.5258,33.36,2026-07-25T00:19:11.807Z
flip-only|USO|1h|1770026400000|1770804000000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-02-02 05:00,1770026400000,75.05,Flip Short,2026-02-11 05:00,1770804000000,78.66,133,9981.65,111,459.69,4.6007,565.91,5.6638,156.28,1.5641,20.44,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1770915600000|1771426800000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-02-12 12:00,1770915600000,76.16,Flip Short,2026-02-18 10:00,1771426800000,78.2,137,10433.92,44,258.33,2.4734,296.45,2.8383,144.69,1.3854,21.15,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1771956000000|1772200800000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-02-24 13:00,1771956000000,80.17,Flip Short,2026-02-27 09:00,1772200800000,82.49,133,10662.61,44,286.93,2.6883,312.53,2.9281,369.76,3.4644,21.63,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1773165600000|1773342000000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-03-10 14:00,1773165600000,98.1,Flip Short,2026-03-12 15:00,1773342000000,118.61,112,10987.2,33,2272.85,20.6657,2314.13,21.041,82.67,0.7516,24.27,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1774267200000|1774544400000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-03-23 08:00,1774267200000,115.19,Flip Short,2026-03-26 13:00,1774544400000,118.05,114,13131.66,53,299.45,2.2781,384.73,2.9269,1007.21,7.6624,26.59,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1775635200000|1776070800000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-04-08 04:00,1775635200000,122.51,Flip Short,2026-04-13 05:00,1776070800000,134.05,110,13476.1,49,1241.18,9.201,1290.02,9.5631,566.78,4.2016,28.22,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1776193200000|1776801600000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-04-14 15:00,1776193200000,123.69,Flip Short,2026-04-21 16:00,1776801600000,128.2,119,14719.11,81,506.72,3.4391,604.08,4.1,1600.99,10.8661,29.97,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1778058000000|1778518800000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-05-06 05:00,1778058000000,134.56,Flip Short,2026-05-11 13:00,1778518800000,140.25,113,15205.28,56,611.92,4.0203,703.47,4.6219,1046.9,6.8782,31.05,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1779292800000|1780322400000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-05-20 12:00,1779292800000,145.32,Flip Short,2026-06-01 10:00,1780322400000,138.09,109,15839.88,110,-818.96,-5.1651,518.26,3.2686,2060.68,12.9964,30.89,2026-07-25T00:19:55.956Z
flip-only|USO|1h|1780671600000|1783418400000,flip-only,USO,AMEX:USO,1h,Swing 1H,LONG,Swing Low,2026-06-05 11:00,1780671600000,134.33,Flip Short,2026-07-07 06:00,1783418400000,105.15,112,15044.96,314,-3294.98,-21.879,672.63,4.4664,3653.93,24.2624,26.82,2026-07-25T00:19:55.956Z
flip-only|XOVL|1h|1781020800000|1781020800000,flip-only,XOVL,CBOE:XOVL,1h,Swing 1H,LONG,Swing Low,2026-06-09 12:00,1781020800000,20.66,Margin call,2026-06-09 12:00,1781020800000,20.66,1,20.66,0,-0.04,-0.1998,0,0,0.02,0.0999,0.04,2026-07-25T00:20:01.812Z
flip-only|XOVL|1h|1781020800000|1781251200000,flip-only,XOVL,CBOE:XOVL,1h,Swing 1H,LONG,Swing Low,2026-06-09 12:00,1781020800000,20.66,Flip Short,2026-06-12 04:00,1781251200000,23.52,483,9978.78,40,1360.04,13.6157,1410.04,14.1163,319.1,3.1946,21.34,2026-07-25T00:20:01.812Z
flip-only|XOVL|1h|1778680800000|1778763600000,flip-only,XOVL,CBOE:XOVL,1h,Swing 1H,LONG,Swing Low,2026-05-13 10:00,1778680800000,19.57,Flip Short,2026-05-14 09:00,1778763600000,20.27,489,9569.73,13,322.82,3.37,596.79,6.23,9.57,0.0999,19.48,2026-07-27T19:19:52.889Z
flip-only|XOVL|1h|1780484400000|1781013600000,flip-only,XOVL,CBOE:XOVL,1h,Swing 1H,LONG,Swing Low,2026-06-03 07:00,1780484400000,22.65,Flip Short,2026-06-09 10:00,1781013600000,23.1,435,9852.75,67,175.85,1.783,355.55,3.605,875.5,8.877,19.9,2026-07-27T19:19:52.889Z
flip-only|XOVL|1h|1782129600000|1782741600000,flip-only,XOVL,CBOE:XOVL,1h,Swing 1H,LONG,Swing Low,2026-06-22 08:00,1782129600000,22.15,Flip Short,2026-06-29 10:00,1782741600000,21.38,518,11473.7,61,-421.41,-3.6692,195.73,1.7042,1435.97,12.5028,22.55,2026-07-27T19:19:52.889Z
