trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
flip-only|TOPT|2h|1762441200000|1764327600000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-11-06 10:00,1762441200000,31.1,Flip Short,2025-11-28 06:00,1764327600000,31.5,342,10636.2,105,115.39,1.0838,180.88,1.6989,390.26,3.6655,21.41,2026-07-25T00:30:54.491Z
flip-only|TOPT|2h|1765378800000|1766487600000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-12-10 10:00,1765378800000,31.22,Flip Short,2025-12-23 06:00,1766487600000,31.16,345,10770.9,63,-42.22,-0.3916,75.48,0.7001,238.47,2.2118,21.52,2026-07-25T00:30:54.491Z
flip-only|TOPT|2h|1767373200000|1767373200000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-01-02 12:00,1767373200000,31.04,Margin call,2026-01-02 12:00,1767373200000,31.04,1,31.04,0,-0.06,-0.1998,0,0,0.03,0.0999,0.06,2026-07-25T00:30:54.491Z
flip-only|TOPT|2h|1767373200000|1770123600000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-01-02 12:00,1767373200000,31.04,Flip Short,2026-02-03 08:00,1770123600000,31.06,345,10708.8,150,-14.52,-0.1355,127.29,1.1875,410.91,3.8333,21.42,2026-07-25T00:30:54.491Z
flip-only|TOPT|2h|1770231600000|1772038800000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-02-04 14:00,1770231600000,30.48,Flip Short,2026-02-25 12:00,1772038800000,30.51,351,10698.48,96,-10.88,-0.1016,157.78,1.4733,319.58,2.9842,21.41,2026-07-25T00:30:54.491Z
flip-only|TOPT|2h|1773424800000|1775476800000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-03-13 14:00,1773424800000,29.45,Flip Short,2026-04-06 08:00,1775476800000,28.92,363,10690.35,106,-213.58,-1.9959,141.77,1.3248,700.39,6.5451,21.19,2026-07-25T00:30:54.491Z
flip-only|TOPT|2h|1780574400000|1783008000000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-06-04 08:00,1780574400000,33.71,Flip Short,2026-07-02 12:00,1783008000000,32.65,311,10483.81,132,-350.3,-3.338,141.91,1.3522,666.69,6.3529,20.64,2026-07-25T00:30:54.491Z
flip-only|TOPT|2h|1784282400000|1784282400000,flip-only,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-07-17 06:00,1784282400000,32.54,Margin call,2026-07-17 06:00,1784282400000,32.54,1,32.54,0,-0.07,-0.1998,0,0,0.03,0.0999,0.07,2026-07-25T00:30:54.491Z
ts60|TECL|2h|1755619200000|1756324800000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-08-19 12:00,1755619200000,103.09,Flip Short,2025-08-27 16:00,1756324800000,103.71,92,9484.28,50,38.01,0.4004,80.68,0.8498,836.56,8.8117,19.03,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1756821600000|1757455200000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-09-02 10:00,1756821600000,97.49,Flip Short,2025-09-09 18:00,1757455200000,108.26,97,9456.53,43,1024.73,10.8254,1058.51,11.1823,292.7,3.0921,19.96,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1760112000000|1761127200000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-10-10 12:00,1760112000000,125.67,Time Stop,2025-10-22 06:00,1761127200000,130.04,83,10430.61,61,341.49,3.2706,539.86,5.1706,1012.24,9.6948,21.22,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1762268400000|1763110800000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-11-04 10:00,1762268400000,143.64,Time Stop,2025-11-14 04:00,1763110800000,124.11,75,10773,61,-1484.83,-13.7691,1.98,0.0183,1773.27,16.4439,20.08,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1765465200000|1766480400000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-12-11 10:00,1765465200000,121.55,Time Stop,2025-12-23 04:00,1766480400000,120.95,77,9359.35,61,-64.87,-0.6924,672.09,7.1738,1142.03,12.1898,18.67,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1767214800000|1767805200000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-12-31 16:00,1767214800000,117.56,Flip Short,2026-01-07 12:00,1767805200000,125.49,79,9287.24,29,607.27,6.5322,622.71,6.6983,130.95,1.4086,19.2,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1767891600000|1768993200000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-01-08 12:00,1767891600000,117.15,Time Stop,2026-01-21 06:00,1768993200000,112.56,84,9840.6,61,-404.86,-4.11,709.2,7.1997,549.96,5.5831,19.3,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1769806800000|1770822000000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-01-30 16:00,1769806800000,115.43,Time Stop,2026-02-11 10:00,1770822000000,112.79,82,9465.26,61,-235.19,-2.4823,489.09,5.1621,1868.41,19.7199,18.71,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1772204400000|1773216000000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-02-27 10:00,1772204400000,100.81,Time Stop,2026-03-11 04:00,1773216000000,104.54,92,9274.52,61,324.27,3.4928,477.41,5.1424,894.31,9.6331,18.89,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1773928800000|1774944000000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-03-19 10:00,1773928800000,96.5,Time Stop,2026-03-31 04:00,1774944000000,76.72,100,9650,61,-1995.32,-20.6563,395.35,4.0928,2139.65,22.1504,17.32,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1779206400000|1779458400000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-05-19 12:00,1779206400000,182.15,Flip Short,2026-05-22 10:00,1779458400000,208.99,42,7650.3,23,1110.85,14.5059,1197.75,15.6406,34.95,0.4564,16.43,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1780682400000|1781546400000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-06-05 14:00,1780682400000,214.88,Flip Short,2026-06-15 14:00,1781546400000,238.65,40,8595.2,48,932.66,10.8401,1017.8,11.8297,1581.8,18.3849,18.14,2026-07-25T05:20:05.713Z
ts60|TECL|2h|1782244800000|1783346400000,ts60,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-06-23 16:00,1782244800000,210.93,Time Stop,2026-07-06 10:00,1783346400000,209.14,46,9702.78,61,-101.66,-1.0467,972.4,10.0118,1018.48,10.4863,19.32,2026-07-25T05:20:05.713Z
ts60|DXYZ|2h|1754690400000|1755705600000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2025-08-08 18:00,1754690400000,26.81,Time Stop,2025-08-20 12:00,1755705600000,26.96,353,9463.93,61,33.97,0.3586,975.41,10.2963,344.81,3.6398,18.98,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1756814400000|1757628000000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2025-09-02 08:00,1756814400000,27.01,Time Stop,2025-09-11 18:00,1757628000000,26.72,352,9507.52,61,-120.99,-1.2713,338.97,3.5617,526.95,5.5369,18.91,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1758139200000|1759154400000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2025-09-17 16:00,1758139200000,25.9,Time Stop,2025-09-29 10:00,1759154400000,24.29,363,9401.7,61,-602.65,-6.4036,662.15,7.0358,735.4,7.8142,18.22,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1760112000000|1761127200000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2025-10-10 12:00,1760112000000,26.37,Time Stop,2025-10-22 06:00,1761127200000,24.53,335,8833.95,61,-633.45,-7.1635,711.42,8.0452,802.78,9.0784,17.05,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1762534800000|1763564400000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2025-11-07 12:00,1762534800000,24.02,Time Stop,2025-11-19 10:00,1763564400000,21.83,341,8190.82,61,-762.42,-9.299,622.66,7.5943,962.99,11.7452,15.63,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1767373200000|1768388400000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2026-01-02 12:00,1767373200000,30.4,Time Stop,2026-01-14 06:00,1768388400000,29.89,248,7539.2,61,-141.43,-1.8741,255.34,3.3835,892.9,11.8316,14.95,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1769014800000|1769612400000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2026-01-21 12:00,1769014800000,28.83,Flip Short,2026-01-28 10:00,1769612400000,33.36,255,7351.65,39,1139.29,15.4816,1305.9,17.7456,196.05,2.6641,15.86,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1770310800000|1771412400000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2026-02-05 12:00,1770310800000,30.25,Time Stop,2026-02-18 06:00,1771412400000,30.11,279,8439.75,61,-55.9,-0.6617,1149.41,13.6054,496.69,5.8792,16.84,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1772809200000|1773820800000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2026-03-06 10:00,1772809200000,27,Time Stop,2026-03-18 04:00,1773820800000,26.73,312,8424,61,-101,-1.1978,29.02,0.3441,613.7,7.2779,16.76,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1773928800000|1774382400000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2026-03-19 10:00,1773928800000,25.34,Flip Short,2026-03-24 16:00,1774382400000,26.56,328,8311.52,27,383.14,4.6051,549.29,6.6022,618.39,7.4327,17.02,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1776960000000|1777492800000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2026-04-23 12:00,1776960000000,29.62,Flip Short,2026-04-29 16:00,1777492800000,32.76,292,8649.04,34,898.67,10.38,1013.35,11.7046,300.65,3.4726,18.21,2026-07-25T05:20:10.679Z
ts60|DXYZ|2h|1780329600000|1781172000000,ts60,DXYZ,NYSE:DXYZ,2h,Swing 2H,LONG,Swing Low,2026-06-01 12:00,1780329600000,49.67,Time Stop,2026-06-11 06:00,1781172000000,40.22,191,9486.97,61,-1822.12,-19.1874,420.26,4.4255,3288.96,34.6335,17.17,2026-07-25T05:20:10.679Z
ts60|TOPT|2h|1754064000000|1754935200000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-08-01 12:00,1754064000000,27.99,Flip Short,2025-08-11 14:00,1754935200000,28.84,339,9488.61,41,268.88,2.8309,319.34,3.3622,104.41,1.0993,19.27,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1755684000000|1756389600000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-08-20 06:00,1755684000000,28.74,Flip Short,2025-08-28 10:00,1756389600000,29,339,9742.86,43,68.57,0.7031,129.25,1.3253,165.68,1.6989,19.57,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1756900800000|1756987200000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-09-03 08:00,1756900800000,28.95,Flip Short,2025-09-04 08:00,1756987200000,29.1,338,9785.1,8,31.08,0.3173,98.37,1.0043,40.21,0.4105,19.62,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1760112000000|1761134400000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-10-10 12:00,1760112000000,30.33,Time Stop,2025-10-22 08:00,1761134400000,30.57,324,9826.92,61,58.03,0.5899,207.25,2.1069,275.51,2.8008,19.73,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1762441200000|1763499600000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-11-06 10:00,1762441200000,31.1,Time Stop,2025-11-18 16:00,1763499600000,30.38,318,9889.8,61,-248.51,-2.5103,168.19,1.6989,302.45,3.0551,19.55,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1765378800000|1766430000000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2025-12-10 10:00,1765378800000,31.22,Time Stop,2025-12-22 14:00,1766430000000,31.28,309,9646.98,61,-0.77,-0.008,52.15,0.5401,213.59,2.2118,19.31,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1767373200000|1768467600000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-01-02 12:00,1767373200000,31.04,Time Stop,2026-01-15 04:00,1768467600000,30.89,311,9653.44,61,-65.91,-0.6821,114.75,1.1875,140.27,1.4516,19.26,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1770231600000|1771426800000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-02-04 14:00,1770231600000,30.48,Time Stop,2026-02-18 10:00,1771426800000,30.15,314,9570.72,61,-122.66,-1.2803,141.15,1.4733,285.89,2.9842,19.04,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1772449200000|1773165600000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-03-02 06:00,1772449200000,29.85,Flip Short,2026-03-10 14:00,1773165600000,30.25,320,9552,48,108.77,1.1376,137.65,1.4396,131.15,1.3717,19.23,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1773424800000|1774533600000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-03-13 14:00,1773424800000,29.45,Time Stop,2026-03-26 10:00,1774533600000,28.69,325,9571.25,61,-265.9,-2.7753,126.93,1.3248,370.32,3.8652,18.9,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1777543200000|1777557600000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-04-30 06:00,1777543200000,32.09,Flip Short,2026-04-30 10:00,1777557600000,31.86,292,9370.28,2,-85.83,-0.9151,54.87,0.585,85.29,0.9093,18.67,2026-07-25T05:20:25.469Z
ts60|TOPT|2h|1780574400000|1781683200000,ts60,TOPT,AMEX:TOPT,2h,Swing 2H,LONG,Swing Low,2026-06-04 08:00,1780574400000,33.71,Time Stop,2026-06-17 04:00,1781683200000,33.46,274,9236.54,61,-86.9,-0.9399,125.02,1.3522,431.2,4.6637,18.4,2026-07-25T05:20:25.469Z
sl-auto|TECL|2h|1755619200000|1756324800000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-08-19 12:00,1755619200000,103.09,Flip Short,2025-08-27 16:00,1756324800000,103.71,92,9484.28,50,38.01,0.4004,80.68,0.8498,836.56,8.8117,19.03,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1756821600000|1757455200000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-09-02 10:00,1756821600000,97.49,Flip Short,2025-09-09 18:00,1757455200000,108.26,97,9456.53,43,1024.73,10.8254,1058.51,11.1823,292.7,3.0921,19.96,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1760112000000|1761256800000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-10-10 12:00,1760112000000,125.67,Flip Short,2025-10-23 18:00,1761256800000,132.41,83,10430.61,75,538,5.1527,553.97,5.3057,1012.24,9.6948,21.42,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1762268400000|1762527600000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-11-04 10:00,1762268400000,143.64,Stop Loss,2025-11-07 10:00,1762527600000,121.08,76,10916.64,24,-1734.68,-15.8744,2,0.0183,1725.48,15.7901,20.12,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1765465200000|1766523600000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-12-11 10:00,1765465200000,121.55,Flip Short,2025-12-23 16:00,1766523600000,122.91,76,9237.8,67,84.78,0.9168,663.36,7.1738,1127.2,12.1898,18.58,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1767214800000|1767805200000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2025-12-31 16:00,1767214800000,117.56,Flip Short,2026-01-07 12:00,1767805200000,125.49,80,9404.8,29,614.96,6.5322,630.6,6.6983,132.6,1.4086,19.44,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1767891600000|1769511600000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-01-08 12:00,1767891600000,117.15,Flip Short,2026-01-27 06:00,1769511600000,124.93,85,9957.75,93,640.72,6.428,717.64,7.1997,564.16,5.6599,20.58,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1769806800000|1770224400000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-01-30 16:00,1769806800000,115.43,Stop Loss,2026-02-04 12:00,1770224400000,97.3,92,10619.56,22,-1687.53,-15.8749,548.74,5.1621,1678.58,15.7907,19.57,2026-07-25T13:31:12.597Z
sl-auto|TECL|2h|1772204400000|1773244800000,sl-auto,TECL,AMEX:TECL,2h,Swing 2H,LONG,Swing Low,2026-02-27 10:00,1772204400000,100.81,Flip Short,2026-03-11 12:00,1773244800000,103.02,89,8972.09,65,178.55,1.9881,486.76,5.4198,865.15,9.6331,18.14,2026-07-25T13:31:12.597Z
