trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
flip-only|TSLA|1d|1739370600000|1747056600000,flip-only,TSLA,NASDAQ:TSLA,1d,Swing 1D,LONG,Swing Low,2025-02-12 09:30,1739370600000,329.94,Flip Short,2025-05-12 09:30,1747056600000,321.99,100,32994,61,-860.19,-2.6045,3707.01,11.2242,11601.99,35.1288,65.19,2026-07-25T00:28:26.291Z
pyr25|AGQ|1d|1553866200000|1561123800000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2019-03-29 09:30,1553866200000,24.7,Flip Short,2019-06-21 09:30,1561123800000,24.86,314,7755.8,58,34.68,0.4467,221.46,2.8526,990.58,12.7593,15.56,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1573223400000|1582554600000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2019-11-08 09:30,1573223400000,28.57,Flip Short,2020-02-24 09:30,1582554600000,34.62,258,7371.06,71,1544.6,20.9339,1553.53,21.055,368.57,4.9952,16.3,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1583159400000|1589981400000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2020-03-02 09:30,1583159400000,27.01,Flip Short,2020-05-20 09:30,1589981400000,28.32,330,8913.3,56,414.04,4.6406,786.39,8.8138,4744.41,53.1753,18.26,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1584451800000|1589981400000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Pyramid Add,2020-03-17 09:30,1584451800000,14.56,Flip Short,2020-05-20 09:30,1589981400000,28.32,82,1193.92,45,1124.8,94.1169,1141.07,95.4776,156.99,13.1363,3.52,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1606833000000|1608647400000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2020-12-01 09:30,1606833000000,41.19,Flip Short,2020-12-22 09:30,1608647400000,49.38,262,10791.78,15,2122.05,19.6439,2651.13,24.5416,76.29,0.7062,23.73,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1615213800000|1620653400000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2021-03-08 09:30,1615213800000,44.09,Flip Short,2021-05-10 09:30,1620653400000,52.96,263,11595.67,44,2307.29,19.8779,2321.21,19.9979,1297.67,11.1798,25.52,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1625059800000|1636641000000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2021-06-30 09:30,1625059800000,45.23,Flip Short,2021-11-11 09:30,1636641000000,41.04,296,13388.08,94,-1265.78,-9.4451,782.85,5.8415,4545.15,33.9153,25.54,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1633008600000|1636641000000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Pyramid Add,2021-09-30 09:30,1633008600000,31.02,Flip Short,2021-11-11 09:30,1636641000000,41.04,74,2295.48,30,736.15,32.0374,745.84,32.4594,12.66,0.5508,5.33,2026-07-25T15:00:48.040Z
pyr25|AGQ|1d|1639146600000|1645799400000,pyr25,AGQ,AMEX:AGQ,1d,Swing 1D,LONG,Swing Low,2021-12-10 09:30,1639146600000,31.6,Flip Short,2022-02-25 09:30,1645799400000,36.28,418,13208.8,52,1927.87,14.5807,3702.81,28.0049,949.53,7.1814,28.37,2026-07-25T15:00:48.040Z
